,election_year,election_round,municipality_code,municipality_name,office,party_name,number_of_votes
512,2014,1,98906,Canada,Presidente,Partido Renovador Trabalhista Brasileiro,7
513,2014,1,11380,Japao,Presidente,Partido Renovador Trabalhista Brasileiro,10
514,2014,1,11169,Chile,Presidente,Partido Renovador Trabalhista Brasileiro,2
515,2014,1,11401,Libano,Presidente,Partido Renovador Trabalhista Brasileiro,4
516,2014,1,11460,Peru,Presidente,Partido Renovador Trabalhista Brasileiro,1
517,2014,1,11428,Mexico,Presidente,Partido Renovador Trabalhista Brasileiro,1
518,2014,1,98906,Canada,Presidente,Partido Renovador Trabalhista Brasileiro,3
519,2014,1,11380,Japao,Presidente,Partido Renovador Trabalhista Brasileiro,4
520,2014,1,29033,Irlanda,Presidente,Partido Social Cristao,1
521,2014,1,98906,Canada,Presidente,Partido Social Cristao,4
522,2014,1,11266,Estados Unidos,Presidente,Partido Social Cristao,32
523,2014,1,11100,Alemanha,Presidente,Partido Social Cristao,7
524,2014,1,11169,Chile,Presidente,Partido Social Cristao,6
525,2014,1,11568,Uruguai,Presidente,Partido Social Cristao,1
526,2014,1,98841,Inglaterra,Presidente,Partido Social Cristao,19
527,2014,1,11282,Franca,Presidente,Partido Social Cristao,7
528,2014,1,98345,Noruega,Presidente,Partido Social Cristao,2
529,2014,1,11266,Estados Unidos,Presidente,Partido Social Cristao,34
530,2014,1,11142,Argentina,Presidente,Partido Social Cristao,5
531,2014,1,11380,Japao,Presidente,Partido Social Cristao,23
532,2014,1,11827,Grecia,Presidente,Partido Social Cristao,3
533,2014,1,11142,Argentina,Presidente,Partido Social Cristao,1
534,2014,1,98965,Angola,Presidente,Partido Social Cristao,2
535,2014,1,11100,Alemanha,Presidente,Partido Social Cristao,5
536,2014,1,98027,Guine Bissau,Presidente,Partido Social Cristao,2
537,2014,1,30414,Palestina,Presidente,Partido Social Cristao,4
538,2014,1,11380,Japao,Presidente,Partido Social Cristao,43
539,2014,1,11428,Mexico,Presidente,Partido Social Cristao,5
540,2014,1,11380,Japao,Presidente,Partido Social Cristao,17
541,2014,1,11444,Paraguai,Presidente,Partido Social Cristao,1
542,2014,1,11541,Suriname,Presidente,Partido Social Cristao,13
543,2014,1,11266,Estados Unidos,Presidente,Partido Social Cristao,5
544,2014,1,98140,Trinidad Tobago,Presidente,Partido Social Cristao,1
545,2014,1,11800,Bolivia,Presidente,Partido Social Cristao,3
546,2014,1,11100,Alemanha,Presidente,Partido Social Cristao,22
547,2014,1,98000,Guatemala,Presidente,Partido Social Cristao,1
548,2014,1,11142,Argentina,Presidente,Partido Social Cristao,1
549,2014,1,11320,Guiana Francesa,Presidente,Partido Social Cristao,17
550,2014,1,11240,Espanha,Presidente,Partido Social Cristao,17
551,2014,1,11460,Peru,Presidente,Partido Social Cristao,3
552,2014,1,11509,Portugal,Presidente,Partido Social Cristao,15
553,2014,1,98744,Suecia,Presidente,Partido Social Cristao,1
554,2014,1,11380,Japao,Presidente,Partido Social Cristao,17
555,2014,1,98787,Africa Do Sul,Presidente,Partido Social Cristao,1
556,2014,1,29009,Paises Baixos,Presidente,Partido Social Cristao,11
557,2014,1,98949,Austria,Presidente,Partido Social Cristao,1
558,2014,1,11266,Estados Unidos,Presidente,Partido Social Cristao,20
559,2014,1,11509,Portugal,Presidente,Partido Social Cristao,35
560,2014,1,11509,Portugal,Presidente,Partido Social Cristao,2
561,2014,1,98906,Canada,Presidente,Partido Social Cristao,19
562,2014,1,11266,Estados Unidos,Presidente,Partido Social Cristao,6
563,2014,1,11525,Suica,Presidente,Partido Social Cristao,39
564,2014,1,29116,Mocambique,Presidente,Partido Social Cristao,1
565,2014,1,98922,Belgica,Presidente,Partido Social Cristao,8
566,2014,1,11266,Estados Unidos,Presidente,Partido Social Cristao,61
567,2014,1,98426,Finlandia,Presidente,Partido Social Cristao,1
568,2014,1,11223,Equador,Presidente,Partido Social Cristao,1
569,2014,1,11380,Japao,Presidente,Partido Social Cristao,86
570,2014,1,11401,Libano,Presidente,Partido Social Cristao,1
571,2014,1,11800,Bolivia,Presidente,Partido Social Cristao,2
572,2014,1,11380,Japao,Presidente,Partido Social Cristao,17
573,2014,1,11444,Paraguai,Presidente,Partido Social Cristao,8
574,2014,1,11266,Estados Unidos,Presidente,Partido Social Cristao,9
575,2014,1,11800,Bolivia,Presidente,Partido Social Cristao,1
576,2014,1,11380,Japao,Presidente,Partido Social Cristao,63
577,2014,1,98981,Australia,Presidente,Partido Social Cristao,4
578,2014,1,11240,Espanha,Presidente,Partido Social Cristao,5
579,2014,1,29181,Jordania,Presidente,Partido Social Cristao,1
580,2014,1,11266,Estados Unidos,Presidente,Partido Social Cristao,11
581,2014,1,11363,Italia,Presidente,Partido Social Cristao,40
582,2014,1,11568,Uruguai,Presidente,Partido Social Cristao,10
583,2014,1,11380,Japao,Presidente,Partido Social Cristao,42
584,2014,1,11380,Japao,Presidente,Partido Social Cristao,3
585,2014,1,11525,Suica,Presidente,Partido Social Cristao,8
586,2014,1,29165,Kenia,Presidente,Partido Social Cristao,1
587,2014,1,11444,Paraguai,Presidente,Partido Social Cristao,1
588,2014,1,11304,Guiana,Presidente,Partido Social Cristao,2
589,2014,1,11363,Italia,Presidente,Partido Social Cristao,12
590,2014,1,11444,Paraguai,Presidente,Partido Social Cristao,9
591,2014,1,11266,Estados Unidos,Presidente,Partido Social Cristao,2
592,2014,1,11185,Colombia,Presidente,Partido Social Cristao,2
593,2014,1,11266,Estados Unidos,Presidente,Partido Social Cristao,9
594,2014,1,98906,Canada,Presidente,Partido Social Cristao,6
595,2014,1,98906,Canada,Presidente,Partido Social Cristao,5
596,2014,1,29033,Irlanda,Presidente,Partido Social Democrata Cristao,1
597,2014,1,11568,Uruguai,Presidente,Partido Social Democrata Cristao,3
598,2014,1,11169,Chile,Presidente,Partido Social Democrata Cristao,2
599,2014,1,11380,Japao,Presidente,Partido Social Democrata Cristao,21
600,2014,1,11266,Estados Unidos,Presidente,Partido Social Democrata Cristao,4
601,2014,1,11240,Espanha,Presidente,Partido Social Democrata Cristao,1
602,2014,1,98906,Canada,Presidente,Partido Social Democrata Cristao,5
603,2014,1,11380,Japao,Presidente,Partido Social Democrata Cristao,6
604,2014,1,11444,Paraguai,Presidente,Partido Social Democrata Cristao,1
605,2014,1,11266,Estados Unidos,Presidente,Partido Social Democrata Cristao,2
606,2014,1,11142,Argentina,Presidente,Partido Social Democrata Cristao,2
607,2014,1,11428,Mexico,Presidente,Partido Social Democrata Cristao,3
608,2014,1,11827,Grecia,Presidente,Partido Social Democrata Cristao,2
609,2014,1,98744,Suecia,Presidente,Partido Social Democrata Cristao,2
610,2014,1,11320,Guiana Francesa,Presidente,Partido Social Democrata Cristao,1
611,2014,1,11282,Franca,Presidente,Partido Social Democrata Cristao,3
612,2014,1,11100,Alemanha,Presidente,Partido Social Democrata Cristao,5
613,2014,1,11266,Estados Unidos,Presidente,Partido Social Democrata Cristao,2
614,2014,1,98906,Canada,Presidente,Partido Social Democrata Cristao,2
615,2014,1,11266,Estados Unidos,Presidente,Partido Social Democrata Cristao,1
616,2014,1,11240,Espanha,Presidente,Partido Social Democrata Cristao,6
617,2014,1,11800,Bolivia,Presidente,Partido Social Democrata Cristao,1
618,2014,1,29157,Kuwait,Presidente,Partido Social Democrata Cristao,1
619,2014,1,11266,Estados Unidos,Presidente,Partido Social Democrata Cristao,6
620,2014,1,11266,Estados Unidos,Presidente,Partido Social Democrata Cristao,4
621,2014,1,11800,Bolivia,Presidente,Partido Social Democrata Cristao,2
622,2014,1,11541,Suriname,Presidente,Partido Social Democrata Cristao,1
623,2014,1,11100,Alemanha,Presidente,Partido Social Democrata Cristao,4
624,2014,1,11380,Japao,Presidente,Partido Social Democrata Cristao,8
625,2014,1,29009,Paises Baixos,Presidente,Partido Social Democrata Cristao,3
626,2014,1,11363,Italia,Presidente,Partido Social Democrata Cristao,9
627,2014,1,98949,Austria,Presidente,Partido Social Democrata Cristao,1
628,2014,1,11266,Estados Unidos,Presidente,Partido Social Democrata Cristao,9
629,2014,1,98426,Finlandia,Presidente,Partido Social Democrata Cristao,1
630,2014,1,98787,Africa Do Sul,Presidente,Partido Social Democrata Cristao,1
631,2014,1,2828,Taiwan,Presidente,Partido Social Democrata Cristao,1
632,2014,1,29181,Jordania,Presidente,Partido Social Democrata Cristao,1
633,2014,1,98906,Canada,Presidente,Partido Social Democrata Cristao,4
634,2014,1,11380,Japao,Presidente,Partido Social Democrata Cristao,22
635,2014,1,11525,Suica,Presidente,Partido Social Democrata Cristao,3
636,2014,1,30414,Palestina,Presidente,Partido Social Democrata Cristao,2
637,2014,1,11100,Alemanha,Presidente,Partido Social Democrata Cristao,5
638,2014,1,11142,Argentina,Presidente,Partido Social Democrata Cristao,1
639,2014,1,29116,Mocambique,Presidente,Partido Social Democrata Cristao,1
640,2014,1,11380,Japao,Presidente,Partido Social Democrata Cristao,5
641,2014,1,11266,Estados Unidos,Presidente,Partido Social Democrata Cristao,6
642,2014,1,98922,Belgica,Presidente,Partido Social Democrata Cristao,5
643,2014,1,98981,Australia,Presidente,Partido Social Democrata Cristao,1
644,2014,1,98906,Canada,Presidente,Partido Social Democrata Cristao,4
645,2014,1,11266,Estados Unidos,Presidente,Partido Social Democrata Cristao,4
646,2014,1,11509,Portugal,Presidente,Partido Social Democrata Cristao,7
647,2014,1,98841,Inglaterra,Presidente,Partido Social Democrata Cristao,7
648,2014,1,11380,Japao,Presidente,Partido Social Democrata Cristao,2
649,2014,1,11363,Italia,Presidente,Partido Social Democrata Cristao,13
650,2014,1,98345,Noruega,Presidente,Partido Social Democrata Cristao,1
651,2014,1,11380,Japao,Presidente,Partido Social Democrata Cristao,22
652,2014,1,11525,Suica,Presidente,Partido Social Democrata Cristao,7
653,2014,1,11444,Paraguai,Presidente,Partido Social Democrata Cristao,1
654,2014,1,11584,Venezuela,Presidente,Partido Social Democrata Cristao,2
655,2014,1,29238,Hungria,Presidente,Partido Social Democrata Cristao,2
656,2014,1,98981,Australia,Presidente,Partido Social Democrata Cristao,4
657,2014,1,11460,Peru,Presidente,Partido Social Democrata Cristao,1
658,2014,1,11185,Colombia,Presidente,Partido Social Democrata Cristao,1
659,2014,1,11584,Venezuela,Presidente,Partido Social Democrata Cristao,2
660,2014,1,11266,Estados Unidos,Presidente,Partido Social Democrata Cristao,2
661,2014,1,11509,Portugal,Presidente,Partido Social Democrata Cristao,5
662,2014,1,11401,Libano,Presidente,Partido Social Democrata Cristao,5
663,2014,1,11380,Japao,Presidente,Partido Social Democrata Cristao,4
664,2014,1,11223,Equador,Presidente,Partido Social Democrata Cristao,2
665,2014,1,98787,Africa Do Sul,Presidente,Partido Socialismo E Liberdade,3
666,2014,1,39020,Croacia,Presidente,Partido Socialismo E Liberdade,1
667,2014,1,29238,Hungria,Presidente,Partido Socialismo E Liberdade,8
668,2014,1,29203,Ira,Presidente,Partido Socialismo E Liberdade,1
669,2014,1,98981,Australia,Presidente,Partido Socialismo E Liberdade,11
670,2014,1,11380,Japao,Presidente,Partido Socialismo E Liberdade,23
671,2014,1,11207,Coreia,Presidente,Partido Socialismo E Liberdade,2
672,2014,1,98540,China,Presidente,Partido Socialismo E Liberdade,1
673,2014,1,11525,Suica,Presidente,Partido Socialismo E Liberdade,48
674,2014,1,11800,Bolivia,Presidente,Partido Socialismo E Liberdade,5
675,2014,1,11126,Arabia Saudita,Presidente,Partido Socialismo E Liberdade,1
676,2014,1,98582,Costa Do Marfim,Presidente,Partido Socialismo E Liberdade,1
677,2014,1,98485,Dinamarca,Presidente,Partido Socialismo E Liberdade,19
678,2014,1,11460,Peru,Presidente,Partido Socialismo E Liberdade,5
679,2014,1,11827,Grecia,Presidente,Partido Socialismo E Liberdade,11
680,2014,1,98442,Filipinas,Presidente,Partido Socialismo E Liberdade,1
681,2014,1,11304,Guiana,Presidente,Partido Socialismo E Liberdade,1
682,2014,1,98981,Australia,Presidente,Partido Socialismo E Liberdade,48
683,2014,1,98906,Canada,Presidente,Partido Socialismo E Liberdade,143
684,2014,1,11380,Japao,Presidente,Partido Socialismo E Liberdade,32
685,2014,1,29122,Marrocos,Presidente,Partido Socialismo E Liberdade,1
686,2014,1,98841,Inglaterra,Presidente,Partido Socialismo E Liberdade,287
687,2014,1,98728,Emirados Arabes,Presidente,Partido Socialismo E Liberdade,4
688,2014,1,29033,Irlanda,Presidente,Partido Socialismo E Liberdade,13
689,2014,1,11266,Estados Unidos,Presidente,Partido Socialismo E Liberdade,27
690,2014,1,11584,Venezuela,Presidente,Partido Socialismo E Liberdade,2
691,2014,1,98906,Canada,Presidente,Partido Socialismo E Liberdade,93
692,2014,1,11100,Alemanha,Presidente,Partido Socialismo E Liberdade,114
693,2014,1,11444,Paraguai,Presidente,Partido Socialismo E Liberdade,9
694,2014,1,11541,Suriname,Presidente,Partido Socialismo E Liberdade,5
695,2014,1,98744,Suecia,Presidente,Partido Socialismo E Liberdade,35
696,2014,1,11240,Espanha,Presidente,Partido Socialismo E Liberdade,102
697,2014,1,11444,Paraguai,Presidente,Partido Socialismo E Liberdade,1
698,2014,1,11320,Guiana Francesa,Presidente,Partido Socialismo E Liberdade,12
699,2014,1,11380,Japao,Presidente,Partido Socialismo E Liberdade,2
700,2014,1,98000,Guatemala,Presidente,Partido Socialismo E Liberdade,1
701,2014,1,98345,Noruega,Presidente,Partido Socialismo E Liberdade,13
702,2014,1,98540,China,Presidente,Partido Socialismo E Liberdade,1
703,2014,1,11444,Paraguai,Presidente,Partido Socialismo E Liberdade,1
704,2014,1,11487,Polonia,Presidente,Partido Socialismo E Liberdade,3
705,2014,1,11568,Uruguai,Presidente,Partido Socialismo E Liberdade,1
706,2014,1,98329,Panama,Presidente,Partido Socialismo E Liberdade,1
707,2014,1,11363,Italia,Presidente,Partido Socialismo E Liberdade,68
708,2014,1,11223,Equador,Presidente,Partido Socialismo E Liberdade,3
709,2014,1,11401,Libano,Presidente,Partido Socialismo E Liberdade,6
710,2014,1,2828,Taiwan,Presidente,Partido Socialismo E Liberdade,2
711,2014,1,98604,Cabo Verde,Presidente,Partido Socialismo E Liberdade,1
712,2014,1,29130,Malasia,Presidente,Partido Socialismo E Liberdade,7
713,2014,1,11142,Argentina,Presidente,Partido Socialismo E Liberdade,1
714,2014,1,29025,Hong Kong,Presidente,Partido Socialismo E Liberdade,4
715,2014,1,11100,Alemanha,Presidente,Partido Socialismo E Liberdade,85
716,2014,1,29378,Servia,Presidente,Partido Socialismo E Liberdade,1
717,2014,1,30350,Republica Checa,Presidente,Partido Socialismo E Liberdade,9
718,2014,1,98922,Belgica,Presidente,Partido Socialismo E Liberdade,68
719,2014,1,11509,Portugal,Presidente,Partido Socialismo E Liberdade,4
720,2014,1,29050,Nova Zelandia,Presidente,Partido Socialismo E Liberdade,2
721,2014,1,98469,El Salvador,Presidente,Partido Socialismo E Liberdade,2
722,2014,1,11800,Bolivia,Presidente,Partido Socialismo E Liberdade,1
723,2014,1,11266,Estados Unidos,Presidente,Partido Socialismo E Liberdade,66
724,2014,1,29068,Namibia,Presidente,Partido Socialismo E Liberdade,1
725,2014,1,11568,Uruguai,Presidente,Partido Socialismo E Liberdade,23
726,2014,1,11240,Espanha,Presidente,Partido Socialismo E Liberdade,66
727,2014,1,11347,Israel,Presidente,Partido Socialismo E Liberdade,4
728,2014,1,98027,Guine Bissau,Presidente,Partido Socialismo E Liberdade,1
729,2014,1,98523,Cingapura,Presidente,Partido Socialismo E Liberdade,2
730,2014,1,11266,Estados Unidos,Presidente,Partido Socialismo E Liberdade,27
731,2014,1,11266,Estados Unidos,Presidente,Partido Socialismo E Liberdade,106
732,2014,1,98906,Canada,Presidente,Partido Socialismo E Liberdade,15
733,2014,1,11380,Japao,Presidente,Partido Socialismo E Liberdade,55
734,2014,1,11266,Estados Unidos,Presidente,Partido Socialismo E Liberdade,155
735,2014,1,11100,Alemanha,Presidente,Partido Socialismo E Liberdade,83
736,2014,1,98949,Austria,Presidente,Partido Socialismo E Liberdade,43
737,2014,1,29116,Mocambique,Presidente,Partido Socialismo E Liberdade,6
738,2014,1,11142,Argentina,Presidente,Partido Socialismo E Liberdade,56
739,2014,1,30414,Palestina,Presidente,Partido Socialismo E Liberdade,5
740,2014,1,11428,Mexico,Presidente,Partido Socialismo E Liberdade,18
741,2014,1,29181,Jordania,Presidente,Partido Socialismo E Liberdade,1
742,2014,1,11266,Estados Unidos,Presidente,Partido Socialismo E Liberdade,80
743,2014,1,11266,Estados Unidos,Presidente,Partido Socialismo E Liberdade,11
744,2014,1,98507,Costa Rica,Presidente,Partido Socialismo E Liberdade,6
745,2014,1,11509,Portugal,Presidente,Partido Socialismo E Liberdade,130
746,2014,1,11266,Estados Unidos,Presidente,Partido Socialismo E Liberdade,45
747,2014,1,11185,Colombia,Presidente,Partido Socialismo E Liberdade,6
748,2014,1,98906,Canada,Presidente,Partido Socialismo E Liberdade,35
749,2014,1,11380,Japao,Presidente,Partido Socialismo E Liberdade,76
750,2014,1,11363,Italia,Presidente,Partido Socialismo E Liberdade,94
751,2014,1,11509,Portugal,Presidente,Partido Socialismo E Liberdade,78
752,2014,1,11282,Franca,Presidente,Partido Socialismo E Liberdade,192
753,2014,1,11380,Japao,Presidente,Partido Socialismo E Liberdade,10
754,2014,1,29009,Paises Baixos,Presidente,Partido Socialismo E Liberdade,79
755,2014,1,39160,Eslovenia,Presidente,Partido Socialismo E Liberdade,3
756,2014,1,11266,Estados Unidos,Presidente,Partido Socialismo E Liberdade,60
757,2014,1,98108,Turquia,Presidente,Partido Socialismo E Liberdade,4
758,2014,1,98280,Republica Dominicana,Presidente,Partido Socialismo E Liberdade,2
759,2014,1,98205,Tailandia,Presidente,Partido Socialismo E Liberdade,1
760,2014,1,98426,Finlandia,Presidente,Partido Socialismo E Liberdade,15
761,2014,1,11584,Venezuela,Presidente,Partido Socialismo E Liberdade,1
762,2014,1,11380,Japao,Presidente,Partido Socialismo E Liberdade,112
763,2014,1,11380,Japao,Presidente,Partido Socialismo E Liberdade,29
764,2014,1,98124,Tunisia,Presidente,Partido Socialismo E Liberdade,2
765,2014,1,11380,Japao,Presidente,Partido Socialismo E Liberdade,92
766,2014,1,11142,Argentina,Presidente,Partido Socialismo E Liberdade,7
767,2014,1,11266,Estados Unidos,Presidente,Partido Socialismo E Liberdade,28
768,2014,1,11444,Paraguai,Presidente,Partido Socialismo E Liberdade,4
769,2014,1,11169,Chile,Presidente,Partido Socialismo E Liberdade,32
770,2014,1,98760,Russia,Presidente,Partido Socialismo E Liberdade,2
771,2014,1,98787,Africa Do Sul,Presidente,Partido Socialismo E Liberdade,1
